period,beneficiary_bank,cb_ratio,chargebacks_accepted_during_the_month,chargebacks_received_during_the_month,code,representment_raised_during_the_month,total_txns_during_the_month,type_name
2025-06,AHMEDNAGAR SHAHAR SAHAKARI BANK MARYADIT,0.0034,1,2,AHS,1,58179,
2025-06,The Latur Urban Coop Bank Ltd Latur,0.0055,0,3,TLC,3,54384,
2025-06,The Kranthi Co-Operative Urban Bank Ltd,0.0038,0,2,TKR,2,51991,
2025-06,SHRI ADINATH CO OP BANK LTD,0.0022,0,1,SDN,1,45385,
2025-06,The Junagadh Jilla Sahakari Bank Ltd,0.0023,0,1,JJL,1,44164,
2025-06,THE CO-OPERATIVE BANK OF RAJKOT LTD,0.0098,0,4,COR,4,40937,
2025-06,THE UDAIPUR MAHILA URBAN COOP BANK LTD,0.0026,0,1,UMB,1,38049,
2025-06,NSDL Payments Bank Limited _ NPD,0.071,27,27,NPD,0,38030,
2025-06,Peoples Urban Co-operative Bank Ltd,0.0026,0,1,PCI,1,37933,
2025-06,The Junagadh Commercial Co-Operative Bank Ltd,0.0026,0,1,JUN,1,37862,
2025-06,Raje Vikramsinh Ghatage Co-operative Bank Ltd.Kagal,0.0027,0,1,RVK,1,36884,
2025-06,The Sarvodaya Sahakari Bank Ltd Modasa,0.0028,1,1,SLM,0,35770,
2025-06,SAMATA CO OPERATIVE DEVELOPMENT BANK LTD,0.0029,1,1,SCO,0,35049,
2025-06,Lokvikas Nagari Sahakari Bank Ltd Aurangabad,0.0089,0,3,LNS,3,33793,
2025-06,Pali Urban Co-Operative Bank Limited,0.0031,0,1,PLB,1,32642,
2025-06,The Pimpalgaon Merchants Co operative Bank Ltd,0.0062,0,2,PMC,2,32440,
2025-06,Bhavani Urban Cooperative Bank Ltd Georai,0.0032,1,1,BUG,0,30983,
2025-06,Priyadarshani Urban Co-op Bank Ltd,0.0033,1,1,PUB,0,30683,
2025-06,JANATHA SEVA CO OPERATIVE BANK LTD,0.0067,1,2,JSC,1,29899,
2025-06,Annasaheb Chougule Urban Co-op Bank Ltd,0.0036,1,1,ACK,0,28080,
2025-06,The Chandigarh State Co-op Bank Ltd,0.0074,0,2,CSC,2,27037,
2025-06,The Kangra Co-operative Bank Ltd _ KCL,0.0037,0,1,KCL,1,26853,
2025-06,Chartered Sahakari Bank Niyamitha,0.0038,0,1,CHN,1,26048,
2025-06,Abhinandan Urban Coop Bank Amravati,0.0038,0,1,ABH,1,25987,
2025-06,SHREE MAHAVIR SAHAKARI BANK LTD,0.0039,0,1,SMB,1,25521,
2025-06,The Quilon Co-operative Urban Bank Ltd,0.0043,0,1,QCB,1,23481,
2025-06,Mahesh Urban Coop Bank Ltd Ahmedpur _ MCA,0.0044,0,1,MCA,1,22713,
2025-06,The S.S.K. Co-Op. Bank Ltd.,0.0141,0,3,TSS,3,21307,
2025-06,The Bicholim Urban Cooperative Bank LTD,0.005,0,1,BUC,1,20180,
2025-06,The Modasa Nagarik Sahakari Bank Limited,0.0052,1,1,MNS,0,19285,
2025-06,The Janata Co-operative Bank Ltd,0.0157,0,3,JAC,3,19071,
2025-06,The Agrasen Nagari Sahakari Bank Ltd,0.0055,0,1,ASX,1,18262,
2025-06,Jivan Commercial Co-Operative Bank Ltd.,0.0059,0,1,JVN,1,16874,
2025-06,Punjab National Bank Credit Card,0.03,1,5,PNC,4,16685,
2025-06,JODHPUR NAGRIK SAHAKARI BANK LTD,0.0061,0,1,JDH,1,16416,
2025-06,SBM BANK (INDIA) LIMITED _ SBF,0.0189,3,3,SBF,0,15904,
2025-06,Vidarbha Merchants Urban Co-op Bank Ltd,0.0063,0,1,VMC,1,15846,
2025-06,The Co-op Bank of Mehsana Ltd,0.0063,0,1,CBM,1,15816,
2025-06,The Mahaveer Co operative Bank LTD,0.0067,1,1,MCB,0,14920,
2025-06,Wana Nagrik Sahakari Bank Ltd,0.0068,1,1,WNS,0,14708,
2025-06,Integral Urban Co-op Bank Ltd _ ITB,0.0272,2,4,ITB,2,14687,
2025-06,Veerashaiva Sahakari Bank Ltd,0.0069,1,1,VES,0,14511,
2025-06,THE GANDHIDHAM MERCANTILE CO-OPERATIVE BANK LTD,0.0069,0,1,GMC,1,14410,
2025-06,THE NARODA NAGRIK CO OPERATIVE BANK LTD,0.007,1,1,NRD,0,14201,
2025-06,DEUTSCHE BANK,0.0445,6,6,DEU,0,13485,
2025-06,SHREE BALAJI URBAN CO OPERATIVE BANK LTD,0.0075,1,1,BUN,0,13345,
2025-06,Indraprastha Sehkari Bank Ltd,0.0081,0,1,ISB,1,12342,
2025-06,The Punjab State Cooperative Bank Ltd,0.0167,0,2,PSC,2,11965,
2025-06,RAJLAXMI URBAN CO OPERATIVE BANK LTD,0.0094,0,1,RAC,1,10612,
2025-06,The Davangere Urban co op Bank ltd,0.0097,0,1,DUL,1,10261,
2025-06,The Nadiad Peoples Co Op Bank Ltd,0.0218,2,2,NPB,0,9173,
2025-06,Vyapari Sahakari Bank Maryadit Solapur,0.0223,2,2,VSB,0,8988,
2025-06,The Goa Urban Co-Operative Bank Ltd,0.0463,0,4,GCL,4,8644,
2025-06,The Gandhinagar Urban Coop Bank Ltd,0.0116,1,1,GCB,0,8610,
2025-06,Balitikuri Co-Operative Bank Ltd,0.0121,1,1,BKO,0,8295,
2025-06,THE UMRETH URBAN CO OPERATIVE BANK LTD,0.0146,1,1,UUC,0,6859,
2025-06,VYAVSAYIK SAHKARI BANK LTD,0.0159,0,1,VYA,1,6279,
2025-06,Smart Payment Solutions Pvt  Ltd,0.8347,5,5,SMA,0,599,
2025-07,YES BANK PHONEPE,0.0,246,11476,YES,11230,4323766407,
2025-07,PAYTM PAYMENTS BANK,0.0,3895,12867,PTM,8972,3149282382,
2025-07,State Bank of India,0.001,854,14415,SBI,13561,2091539394,
2025-07,Axis Bank,0.001,2609,17226,AXB,14617,1773089191,
2025-07,YES BANK PTY,0.0,1973,3535,YOM,1562,884893531,
2025-07,HDFC Bank,0.002,7185,17277,HDF,10092,692527544,
2025-07,Bank of Baroda,0.001,118,2844,BOB,2726,550077564,
2025-07,ICICI Bank LTD GTI,0.004,4249,17930,GTI,13681,503843761,
2025-07,Union Bank Of India,0.0,10,888,UOB,878,489109721,
2025-07,Punjab national Bank,0.0,16,1036,PNB,1020,472338386,
2025-07,Canara Bank,0.0,17,1049,CNB,1032,469350549,
2025-07,AIRTEL PAYMENTS BANK LIMITED,0.005,5161,18861,ARL,13700,406001163,
2025-07,HDFC Bank,0.0,0,346,HFB,346,397314831,
2025-07,Kotak Mahindra Bank,0.001,594,2314,KMB,1720,389589924,
2025-07,Federal Bank,0.0,18,1789,FBL,1771,388633330,
2025-07,INDIA POST PAYMENTS BANK LIMITED,0.0,4,528,IPB,524,307767628,
2025-07,Indian Bank,0.001,241,2065,INB,1824,306913055,
2025-07,Bank Of India,0.001,5,2225,BOI,2220,277073253,
2025-07,Phone Pe-APP,0.001,82,2053,APP,1971,271431944,
2025-07,YES BANK JUSPAY,0.001,86,1115,YJU,1029,216042644,
2025-07,ICICI Bank,0.001,481,850,ICI,369,168195399,
2025-07,Indian Overseas Bank,0.003,9,4046,IOB,4037,156904360,
2025-07,Central Bank of India,0.0,0,644,CBI,644,143230629,
2025-07,YES BANK LIMITED YBS,0.006,4084,8230,YBS,4146,135294403,
2025-07,UCO Bank,0.0,5,159,UCO,154,124495880,
2025-07,Fino Payments Bank Limited FIP,0.004,1564,4210,FIP,2646,116787204,
2025-07,Unity Small Finance Bank Limited Acquirer,0.0,0,241,USC,241,116677670,
2025-07,Indusind Bank IDN,0.003,1041,2923,IDN,1882,115843053,
2025-07,YES Bank MGS M,0.015,9892,16215,YMG,6323,106384826,
2025-07,Airtel Payments Bank Limited AIR,0.005,2104,4577,AIR,2473,95826603,
2025-07,IDBI Bank,0.004,34,3544,IDB,3510,95302226,
2025-07,Bank of Maharashtra,0.001,0,883,BOM,883,92722421,
2025-07,Indusind Bank,0.0,1,50,IIB,49,76972039,
2025-07,Karnataka Bank,0.001,5,786,KTB,781,68031460,
2025-07,Tri O Tech Solutions Private Limited,0.0,0,147,TOT,147,62362539,
2025-07,The Jammu & Kashmir Bank Limited,0.004,18,2252,JKB,2234,62119079,
2025-07,ONE MOBIKWIK SYSTEMS LIMITED,0.001,2,497,MBK,495,58086701,
2025-07,IDFC First Bank Ltd,0.002,676,1203,IDC,527,56763738,
2025-07,Bandhan Bank limited,0.001,10,413,BDN,403,55358747,
2025-07,JIO PAYMENTS BANK LTD,0.002,306,984,JIO,678,50671237,
2025-07,Karur Vysya Bank,0.0,5,163,KVB,158,49592661,
2025-07,The South Indian Bank Limited,0.0,35,152,SIB,117,47581429,
2025-07,Amazon RBL,0.001,125,573,RBA,448,43992684,
2025-07,NSDL Payments Bank Limited Acquirer,0.001,205,557,NPL,352,43849948,
2025-07,RBL Bank Limited,0.013,468,5157,RNB,4689,40515287,
2025-07,Tamilnad Mercantile Bank Limited,0.001,8,422,TMB,414,40121329,
2025-07,SURYODAY SMALL FINANCE BANK LIMITED,0.012,430,4473,SSF,4043,38890675,
2025-07,AU SMALL FINANCE BANK,0.0,38,174,AUS,136,37018966,
2025-07,City Union Bank,0.003,28,861,CUB,833,34065232,
2025-07,KERALA GRAMIN BANK,0.007,12,2106,KLG,2094,30917163,
2025-07,Axis Bank,0.004,549,1191,ABR,642,29769113,
2025-07,UJJIVAN SMALL FINANCE BANK LIMITED,0.001,4,182,UIJ,178,28122976,
2025-07,Punjab and Sind Bank,0.002,7,479,PSB,472,27751878,
2025-07,SBI Payment Services private Ltd,0.004,199,998,SBO,799,26155645,
2025-07,Baroda U.P. Bank (Erstwhile Baroda Uttar Pradesh Gramin Bank),0.001,0,215,BUB,215,24191985,
2025-07,CITIBANK CORPORATE,0.002,4,565,CIT,561,23306536,
2025-07,TELANGANA GRAMEENA BANK,0.0,0,30,TGB,30,19529272,
2025-07,NSDL Payments Bank Limited,0.001,0,129,NSD,129,18027165,
2025-07,Karnataka Gramin Bank (Erstwhile Pragathi Krishna Gramin Bank),0.001,0,129,PKB,129,17611607,
2025-07,Maharashtra Gramin Bank,0.0,0,12,MGB,12,17089717,
2025-07,ESAF SMALL FINANCE BANK LTD,0.0,0,1,EAF,1,16374034,
2025-07,EQUITAS SMALL FINANCE BANK,0.001,1,179,EQT,178,15793961,
2025-07,Andhra Pragathi Grameena Bank,0.0,0,42,AND,42,15787777,
2025-07,Rajasthan Marudhara Gramin Bank,0.0,0,54,RMG,54,15452254,
2025-07,RBL Juspay,0.0,50,73,RBJ,23,15107892,
2025-07,DBS Bank India Limited,0.001,0,80,DBS,80,12348371,
2025-07,Paytm Payments Bank Limited (PTI),0.0,0,0,PTI,0,12248809,
2025-07,Prathama UP Gramin Bank (Erstwhile Sarva UP Gramin Bank),0.0,0,48,SUB,48,12122119,
2025-07,SARVA HARYANA GRAMIN BANK,0.001,0,65,SBG,65,11869521,
2025-07,Appnit Technologies Private Limited,0.007,211,825,APT,614,11184177,
2025-07,Karnataka Vikas Grameena Bank,0.001,0,60,KVG,60,10116877,
2025-07,Saraswat Co-operative Bank,0.0,0,9,SRC,9,9981259,
2025-07,Baroda Rajasthan Kshetriya Gramin Bank,0.0,2,3,BKG,1,9871094,
2025-07,Dakshin Bihar Gramin Bank (Erstwhile Madhya Bihar Gramin Bank),0.0,1,15,MBB,14,9459554,
2025-07,Slice Small Finance Bank Ltd,0.001,0,105,NES,105,9248040,
2025-07,Axis Bank,0.003,51,234,ABT,183,8872936,
2025-07,UTKARSH SMALL FINANCE BANK LIMITED,0.003,89,295,USF,206,8428942,
2025-07,HSBC Bank,0.002,0,158,HSB,158,7006602,
2025-07,CHHATTISGARH RAJYA GRAMIN BANK,0.0,0,16,CHB,16,6881112,
2025-07,Dhanalakshmi Bank,0.0,4,32,DLB,28,6591435,
2025-07,MIZORAM RURAL BANK,0.0,0,4,MZR,4,6305969,
2025-07,Union Bank of India (Erstwhile Andhra bank),0.002,0,135,ANB,135,5757252,
2025-07,DCB Bank Ltd,0.001,0,52,DCB,52,5554856,
2025-07,Andhra Pradesh Grameena Vikas Bank - IMPS,0.0,0,1,APV,1,5527213,
2025-07,Standard Chartered Bank,0.002,2,89,SCB,87,5217473,
2025-07,CSB Bank Limited,0.002,14,117,CSB,103,5148584,
2025-07,CHAITANYA GODAVARI GRAMEENA BANK,0.0,0,9,CGG,9,5112969,
2025-07,JANA SMALL FINANCE BANK LTD,0.0,0,20,JSF,20,5044105,
2025-07,TJSB SAHAKARI BANK LIMITED,0.001,0,69,TSB,69,4778755,
2025-07,Axis Bank Setu,0.003,36,149,ASU,113,4753822,
2025-07,Jharkhand Rajya Gramin Bank (Erstwhile Vananchal Gramin Bank),0.001,0,56,VGB,56,4673474,
2025-07,The Cosmos Co-Operative Bank Ltd,0.001,29,46,COB,17,4581888,
2025-07,Indusind Bank M2P,0.0,0,7,IBB,7,4162508,
2025-07,PAYPOINT INDIA NETWORK PRIVATE LIMITED,0.049,1231,2003,PPN,772,4099122,
2025-07,Abhyudaya Co-operative Bank,0.007,1,275,ACB,274,3793971,
2025-07,Uttarakhand Gramin Bank - IMPS,0.003,1,111,UKG,110,3691125,
2025-07,ASSAM GRAMIN VIKASH BANK,0.0,0,0,AMG,0,3615234,
2025-07,THE SHAMRAO VITHAL COOPERATIVE BANK LTD,0.0,0,3,SVC,3,3611901,
2025-07,PUNJAB GRAMIN BANK,0.0,0,10,PGB,10,3597377,
2025-07,Slice Small Finance Bank Acquirer,0.001,12,35,NEF,23,3581602,
2025-07,THE BHARAT CO OPERATIVE BANK MUMBAI LTD,0.001,0,17,BHB,17,3042461,
2025-07,The Gayatri Co-operative Urban Bank Ltd.,0.001,0,16,GYB,16,3039823,
2025-07,Janata Sahakari Bank,0.0,0,8,JSB,8,2922065,
2025-07,Baroda Gujarat Gramin Bank,0.0,0,8,BGI,8,2764481,
2025-07,The Kerala State Co-operative Bank Ltd,0.0,1,3,KRS,2,2741691,
2025-07,JAMMU AND KASHMIR GRAMEEN BANK,0.001,0,31,JKG,31,2648742,
2025-07,HIMACHAL PRADESH GRAMIN BANK,0.0,0,0,HGB,0,2395398,
2025-07,Tamil Nadu Grama Bank,0.003,0,64,TNG,64,2380785,
2025-07,The Banaskantha District Central Co-Op. Bank Ltd.,0.001,0,13,BKD,13,2352943,
2025-07,G P Parsik Sahakari Bank Ltd,0.0,0,8,GPB,8,2330057,
2025-07,The Nainital Bank Ltd,0.0,0,2,NTB,2,1891831,
2025-07,YES Bank - Amazon pay,0.003,10,57,YBA,47,1803246,
2025-07,Saurashtra Gramin Bank-IMPS,0.0,0,0,SAG,0,1771218,
2025-07,TRIPURA GRAMIN BANK,0.0,0,7,TIR,7,1757450,
2025-07,APNA Sahakari Bank ltd,0.001,0,9,APN,9,1624431,
2025-07,The Satara District Central Co-Op. Bank Ltd.,0.001,0,18,STA,18,1478371,
2025-07,Bassein Catholic Co-operative Bank Ltd,0.0,0,0,BCC,0,1477483,
2025-07,MEGHALAYA RURAL BANK,0.0,0,5,MRB,5,1449589,
2025-07,Indusind Bank INS,0.003,1,46,INS,45,1435708,
2025-07,Saptagiri Grameena Bank,0.001,0,9,SGB,9,1432351,
2025-07,Ahmedabad District Cooperative Bank,0.0,0,1,AHD,1,1423329,
2025-07,The Himachal Pradesh State Cooperative Bank Ltd.,0.001,0,14,HPB,14,1400327,
2025-07,Amazon,0.0,0,0,API,0,1396626,
2025-07,RAJKOT NAGARIK SAHAKARI BANK LTD,0.0,0,2,RKN,2,1392514,
2025-07,Aryavart Bank,0.001,0,14,ARY,14,1374533,
2025-07,Dombivli Nagarik Sahakari Bank,0.001,0,19,DSB,19,1374449,
2025-07,The Thane Dist Central Co op. Bank Ltd,0.001,0,8,TDC,8,1278986,
2025-07,The Kalupur Commercial Co-Op Bank Ltd,0.0,0,3,KLB,3,1236283,
2025-07,Kalyan Janata Sahakari Bank,0.002,0,21,KJB,21,1209237,
2025-07,SBM Bank India Ltd.,0.0,0,4,SBL,4,1170567,
2025-07,The Sabarkantha Dist. Cent. Co.OP. Bank Ltd.,0.0,2,4,SKD,2,1165135,
2025-07,The Kaira District Central Co-Op. Bank Ltd.,0.0,0,2,KAI,2,1158278,
2025-07,The Panchmahal District Co Operative Bank Ltd,0.001,10,14,PDC,4,1097163,
2025-07,NSDL Payments Bank,0.004,6,38,NPD,32,1065590,
2025-07,Hitachi Payment Service Private Limited,0.0,0,0,HPY,0,1065576,
2025-07,NKGSB Co-operative Bank,0.002,0,20,NGB,20,1065451,
2025-07,Bajaj Finance Limited,0.001,0,12,BFP,12,1000651,
2025-07,The Surat District Cooperative Bank,0.001,0,10,TNF,10,980504,
2025-07,NSDL Payments Bank,0.009,63,86,NPT,23,978866,
2025-07,Mahanagar Co-operative Bank,0.001,0,5,MNB,5,972849,
2025-07,Mehsana Urban Co-operative Bank,0.001,0,14,MUC,14,952568,
2025-07,PhonePe Pvt. Ltd,0.0,0,0,PHP,0,900499,
2025-07,The Adarsh Co-operative Urban Bank Ltd.,0.001,0,5,ACU,5,890956,
2025-07,Capital Small Finance Bank Ltd.,0.001,0,7,CPF,7,864696,
2025-07,Bangiya Gramin Vikash Bank,0.0,0,0,BGV,0,858076,
2025-07,TELANGANA STATE COOPERATIVE APEX BANK LTD,0.005,1,40,TEL,39,827068,
2025-07,Eroute Technologies Private Limited,0.0,0,0,ERT,0,813389,
2025-07,MANIPUR RURAL BANK,0.001,2,4,MNR,2,797543,
2025-07,JALGAON JANATA SAHAKARI BANK LTD JALGAON,0.001,0,6,JJS,6,769434,
2025-07,Shri Chhatrapati Rajarshi Shahu Urban Co-Op. Bank Ltd. Beed,0.001,0,8,SRS,8,767444,
2025-07,SUCO Souharda Sahakari Bank-IMPS,0.0,0,0,SSK,0,758721,
2025-07,ARUNACHAL PRADESH RURAL BANK,0.0,0,2,ARB,2,755430,
2025-07,The Varachha Co-op Bank Ltd,0.001,0,6,VAR,6,744161,
2025-07,The Baramati Sahakari Bank Limited,0.003,0,20,BRM,20,725787,
2025-07,Janaseva Sahakari Bank ltd,0.0,0,0,JNS,0,722636,
2025-07,Shivalik Small Finance Bank Limited,0.002,0,14,SHB,14,687308,
2025-07,SBM BANK (INDIA) LIMITED - Acquirer,0.001,10,10,SBD,0,682655,
2025-07,Deogiri Nagari Sahakari Bank Ltd,0.0,0,1,DEO,1,680767,
2025-07,Priyadarshani Nagari Sahakari Bank Maryadit,0.002,0,14,PRY,14,672885,
2025-07,Pune District Central Co-operative Bank Ltd,0.006,0,39,PUN,39,656473,
2025-07,COASTAL AREA LOCAL BANK,0.0,0,0,CLB,0,641968,
2025-07,PASCHIM BANGA GRAMIN BANK,0.0,0,1,PBG,1,633393,
2025-07,The Visakhapatnam Cooperative Bank Ltd.,0.0,0,0,VKH,0,601601,
2025-07,Thane Bharat Sahakari Bank Ltd,0.0,0,2,TBS,2,596212,
2025-07,Kokan Mercantile Co-Op. Bank Ltd.,0.001,0,5,KKN,5,595943,
2025-07,Kallappanna Awade Ichalkaranji Janata Sahkari Bank,0.001,0,6,KIB,6,574867,
2025-07,Samarth Sahakari Bank Ltd. Solapur,0.001,1,7,SDM,6,573437,
2025-07,Unity Small Finance Bank Limited,0.001,0,6,USB,6,560668,
2025-07,SBM BANK,0.028,51,153,SBF,102,549081,
2025-07,THE JALGAON PEOPLES CO.OP.BANK LTD,0.002,0,12,JAB,12,535451,
2025-07,THE MIZORAM COOPERATIVE APEX BANK LTD,0.0,0,0,MZM,0,515273,
2025-07,Kolhapur Dist. Central Co-Op. Bank Ltd.,0.0,0,0,KDK,0,505711,
2025-07,THE KARIMNAGAR DISTRICT CO OPERATIVE CENTRAL BANK LTD,0.001,0,4,KDO,4,501082,
2025-07,THE TAMIL NADU STATE APEX CO OPERATIVE BANK LTD,0.0,0,0,TNA,0,501042,
2025-07,RAJGURUNAGAR SAHAKARI BANK LTD,0.0,0,0,RNS,0,497451,
2025-07,The Greater Bombay Co-operative Bank Limited,0.002,0,8,GBB,8,494873,
2025-07,Bombay Mercantile CO Operative Bank Ltd,0.002,0,8,BMC,8,490280,
2025-07,IDBI Bank IBI,0.001,6,7,IBI,1,478922,
2025-07,The Hasti Co-op. Bank Ltd.,0.0,0,2,HTI,2,453685,
2025-07,The Akola District Central Co-oP.Bank Ltd,0.0,0,0,AKA,0,453146,
2025-07,VASAI VIKAS SAHAKARI BANK LTD,0.0,0,2,VVS,2,449463,
2025-07,The Vishweshwar Sahakari Bank Ltd.,0.0,0,1,VSI,1,448121,
2025-07,THE MEGHALAYA COOPERATIVE APEX BANK LTD,0.001,0,3,MGC,3,423818,
2025-07,The Pochampally Co-operative Urban bank Ltd,0.001,0,3,PPB,3,422024,
2025-07,SLICE SMALL FINANCE BANK LIMITED,0.0,0,0,NEG,0,417042,
2025-07,Janakalyan Sahakari Bank Ltd.,0.001,0,4,JKS,4,403233,
2025-07,Sindhudurg District Central Co. Op. Bank Ltd.,0.044,0,171,SID,171,384731,
2025-07,The Gujarat State Co-op Bank Ltd,0.0,0,1,GSC,1,365945,
2025-07,The A.P. Mahesh Co-operative Urban Bank Ltd,0.0,0,0,APM,0,352508,
2025-07,THE KANGRA CENTRAL CO-OPERATIVE BANK LTD,0.003,0,11,KNG,11,348578,
2025-07,THE ANDHRA PRADESH STATE COOPERATIVE BANK LTD,0.0,0,0,ASB,0,347486,
2025-07,The Karnataka State Co-operative Apex Bank Ltd,0.002,0,8,KSA,8,341930,
2025-07,Darussalam Co-Operative Urban Bank Ltd.,0.001,0,3,DSM,3,339008,
2025-07,The District Co-Operative Central Bank Ltd.Medak,0.002,0,6,DCM,6,335226,
2025-07,Shri Rajkot District Co-Operative Bank Ltd.,0.001,0,3,RKT,3,327489,
2025-07,The Municipal Co-operative Bank Ltd,0.0,0,1,MUN,1,322740,
2025-07,Suvarnayug Sahakari Bank Ltd.,0.0,0,0,SYG,0,317196,
2025-07,The Nasik Merchants Cooperative Bank Ltd,0.001,0,4,NMC,4,306117,
2025-07,Rajarshi Shahu Sahakari Bank Ltd,0.008,7,23,RJH,16,304708,
2025-07,Bhagini Nivedita Sahakari Bank Ltd,0.0,0,0,BNS,0,299654,
2025-07,THE SURAT PEOPLES COOP BANK LTD,0.002,0,7,SPB,7,297917,
2025-07,The Ajara Urban Co op Bank Ltd,0.0,0,0,AJB,0,296191,
2025-07,THE BARODA CENTRAL COOP BANK LTD,0.0,0,0,BDB,0,292300,
2025-07,Dharmapuri District Central Co-operative Bank Ltd,0.0,0,0,DDC,0,291159,
2025-07,The Mehsana District Central Co op Bank Ltd,0.0,0,0,MHD,0,282814,
2025-07,SHREE KADI NAGARIK SAHAKARI BANK LTD,0.0,0,0,SHK,0,279480,
2025-07,Ambajogai Peoples Co-Operative Bank Ltd,0.0,0,0,AMB,0,279358,
2025-07,Vikas Souharda Co operative Bank Ltd,0.0,0,0,VIK,0,277599,
2025-07,Sadhana Sahakari Bank Ltd,0.0,0,0,SDS,0,274238,
2025-07,RAPIPAY FINTECH PRIVATE LIMITED,0.0,0,0,RFP,0,272157,
2025-07,Ahmednagar Merchants Co-Op Bank Ltd,0.001,0,4,AHM,4,270853,
2025-07,THE AHMEDNAGAR DISTRICT CENTRAL COOP BANK LTD,0.0,0,0,AMD,0,264363,
2025-07,Krishna Bhima Samruddhi Local Area Bank,0.0,1,1,KRI,0,263221,
2025-07,Pune Peoples Co operative Bank Ltd,0.004,0,11,PPO,11,259040,
2025-07,Sant Sopankaka Sahakari Bank Ltd,0.003,0,7,SSP,7,256929,
2025-07,HDFC Bank Credit Card HCB,0.0,0,0,HCB,0,250564,
2025-07,THE MUSLIM COOPERATIVE BANK LTD PUNE,0.004,0,10,MSL,10,250042,
2025-07,The Kolhapur Urban Co-op Bank Ltd,0.0,0,1,KUB,1,247951,
2025-07,Jila Sahakari Kendriya Bank Maryadit Raipur,0.0,0,0,JMR,0,245158,
2025-07,The Gadchiroli District Central Co-Op. Bank Ltd.,0.001,0,2,GHD,2,243612,
2025-07,Model Co-Op. Bank Ltd.,0.004,0,9,MOC,9,243290,
2025-07,The Chennai Central Cooperative Bank Ltd,0.0,0,0,CCL,0,231483,
2025-07,Dattatraya Maharaj Kalambe Jaoli Sahakari Bank Ltd,0.0,0,1,DTY,1,227884,
2025-07,Smriti Nagrik Sahakari Bank Maryadit Mandsaur,0.001,0,2,SNB,2,226063,
2025-07,The Coimbatore District Central Co-op Bank Limited,0.0,0,0,CDC,0,224129,
2025-07,Prime Co-Operative Bank Ltd,0.001,0,2,PCO,2,218614,
2025-07,SPICE MONEY LIMITED,0.0,0,0,SPM,0,215889,
2025-07,The Ahmedabad Mercantile Cooperative Bank Ltd,0.0,0,0,AME,0,213403,
2025-07,THE NALGONDA DIST CO-OP CENTRAL BANK LTD,0.004,0,8,NDC,8,213215,
2025-07,The Vijayapura District Central Co-operative Bank Ltd Vijayapura,0.0,0,0,VDV,0,211114,
2025-07,Kanaka Mahalakshmi Co-Operative Bank Ltd.,0.0,0,0,KAN,0,210420,
2025-07,DINDIGUL DISTRICT CENTRAL COOPERATIVE BANK,0.0,0,0,DDL,0,209727,
2025-07,SHARAD SAHAKARI BANK LTD,0.0,0,1,SSM,1,208999,
2025-07,TheTiruchirappalli District Central Cooperative Bank Ltd,0.0,0,0,TDB,0,207152,
2025-07,Ambarnath Jai Hind Co Operative Bank Ltd,0.009,0,18,AJC,18,206265,
2025-07,The Khamgaon Urban Co-Operative Bank Ltd,0.0,0,1,KHM,1,206157,
2025-07,Deendayal Nagri Sahakari Bank Ltd,0.002,0,4,DNS,4,205533,
2025-07,The SUTEX Co-operative Bank Ltd,0.0,0,1,SUX,1,204489,
2025-07,The Banaskantha Mercantile Co-Operative Bank Ltd.,0.007,0,15,BKM,15,202585,
2025-07,ADARSH COOPERATIVE BANK RAJASTHAN,0.0,0,0,ADB,0,199213,
2025-07,Jila sahakari Kendriya Bank Mydt Durg,0.0,0,0,JSD,0,198110,
2025-07,Poornawdi Nagrik Sahakari Bank Ltd,0.004,0,7,PWN,7,197875,
2025-07,The Chittoor District Co-op Central Bank Ltd,0.0,0,0,CDL,0,194245,
2025-07,KANCHEEPURAM CENTRAL COOPERATIVE BANK,0.0,0,0,KCM,0,194222,
2025-07,Sunderlal Sawji Urban Co-Op Bank Ltd,0.0,0,0,SND,0,193906,
2025-07,Citizen Credit Co-Operative Bank Ltd.,0.005,0,10,CCC,10,191473,
2025-07,The Karad urban Co-op Bank Ltd,0.001,0,1,KUC,1,188624,
2025-07,Jila Sahkari Kendriya Bank Maryadit Khargone,0.0,0,0,JKK,0,188266,
2025-07,Jalna Merchants Co.Op. Bank Ltd.,0.001,0,1,JNC,1,186907,
2025-07,SAIBABA NAGARI SAHAKARI BANK MARYADIT SAILU,0.001,0,1,SBN,1,186746,
2025-07,Amreli Jilla Madhyastha Sahakari Bank Ltd,0.0,0,0,AJM,0,185379,
2025-07,Mumbai District Central Co-op Bank Ltd,0.001,1,2,MDO,1,185004,
2025-07,Dhanera Mercantile Co-op Bank Ltd,0.002,0,3,DMC,3,182644,
2025-07,Shri Veershaiv Co-operative Bank Ltd,0.003,2,6,SVB,4,176941,
2025-07,Puduvai Bharathiar Grama Bank,0.001,0,2,PBB,2,176188,
2025-07,The Chembur Nagarik Sahakari Bank Ltd,0.0,0,0,CNS,0,175188,
2025-07,The Kottakkal Cooperative Urban Bank Ltd,0.0,0,0,KTC,0,171792,
2025-07,Rajarambapu Sahakari Bank Ltd Peth,0.001,0,1,RBB,1,171208,
2025-07,SHREE WARANA SAHAKARI BANK LTD,0.001,0,1,SWS,1,169788,
2025-07,Arvind Sahakari Bank Ltd,0.001,0,2,ARS,2,168026,
2025-07,Bhadradri Co-Operative Urban Bank Ltd,0.001,0,1,BDR,1,167937,
